deg,width,T,func,sigma,trace_before,trace_after,trace_delta,top_eig_before,top_eig_after
3,7,20,4,1e-09,11377.599932917843,11378.319884971335,0.7199520534923067,12644.2392578125,12645.044921875
3,7,20,4,1e-11,11377.599919354474,11377.30761662236,-0.29230273211396707,12644.2392578125,12643.8701171875
3,7,40,0,1e-05,10194.512715059169,11273.842625525689,1079.3299104665202,9660.3974609375,9552.8095703125
3,7,40,0,1e-07,10194.512711468866,10183.994637882008,-10.518073586858009,9660.3974609375,9661.8515625
3,7,40,0,1e-09,10194.512700697955,10195.612909653608,1.1002089556532155,9660.3974609375,9660.607421875
3,7,40,0,1e-11,10194.512680951288,10194.20463472254,-0.3080462287471164,9660.3974609375,9660.0791015625
3,7,40,1,1e-05,14354.450390625,13903.409296875,-451.0410937500001,12726.95703125,12498.4267578125
3,7,40,1,1e-07,14354.450385742188,14337.882104492188,-16.568281249999927,12726.95703125,12698.4765625
3,7,40,1,1e-09,14354.450390625,14356.286579589843,1.836188964844041,12726.95703125,12729.65625
3,7,40,1,1e-11,14354.450375976563,14354.17153076172,-0.2788452148433862,12726.95703125,12727.0234375
3,7,40,2,1e-05,11034.789518229167,9771.67448204442,-1263.1150361847467,9913.3505859375,10255.7001953125
3,7,40,2,1e-07,11034.789501953124,11051.343904622396,16.55440266927144,9913.3505859375,9908.505859375
3,7,40,2,1e-09,11034.789526367187,11038.24287109375,3.453344726562136,9913.3505859375,9913.72265625
3,7,40,2,1e-11,11034.789501953124,11034.943375651043,0.15387369791824312,9913.3505859375,9913.4541015625
3,7,40,3,1e-05,8594.300098063151,8711.381709012117,117.08161094896604,8569.1552734375,8496.173828125
3,7,40,3,1e-07,8594.300085042318,8601.473666585287,7.173581542969259,8569.15625,8567.6123046875
3,7,40,3,1e-09,8594.300111897786,8594.271431884765,-0.028680013021585182,8569.1552734375,8568.4306640625
3,7,40,3,1e-11,8594.300088297527,8594.385462239583,0.08537394205632154,8569.15625,8569.171875
3,7,40,4,1e-05,11307.802208310082,11712.645465669179,404.84325735909624,13054.4208984375,13352.19140625
3,7,40,4,1e-07,11307.80223882766,11340.058128720239,32.255889892578125,13054.419921875,13072.568359375
3,7,40,4,1e-09,11307.802218482608,11310.910967145648,3.1087486630403873,13054.4189453125,13053.84765625
3,7,40,4,1e-11,11307.8022097633,11307.99123273577,0.18902297247041133,13054.4208984375,13054.625
3,14,20,0,1e-05,32507.150355747766,18813.039947009478,-13694.110408738288,18029.625,18065.962890625
3,14,20,0,1e-07,32507.150355747766,32496.025948660714,-11.124407087052532,18029.625,18024.20703125
3,14,20,0,1e-09,32507.150355747766,32503.223667689734,-3.926688058032596,18029.62109375,18021.185546875
3,14,20,0,1e-11,32507.151471819197,32506.950439453125,-0.201032366072468,18029.62109375,18029.52734375
3,14,20,1,1e-05,26462.722880415484,26237.40050603693,-225.32237437855292,22556.0703125,22354.1484375
3,14,20,1,1e-07,26462.722887073865,26532.19423162287,69.47134454900515,22556.0703125,22605.13671875
3,14,20,1,1e-09,26462.722887073865,26452.690696022728,-10.032191051137488,22556.0703125,22546.623046875
3,14,20,1,1e-11,26462.722880415484,26462.715263227983,-0.007617187500727596,22556.0703125,22556.080078125
3,14,20,2,1e-05,23976.314038085937,22935.34006206806,-1040.9739760178782,20830.685546875,20313.806640625
3,14,20,2,1e-07,23976.3140234375,23982.2829296875,5.9689062500001455,20830.685546875,20820.00390625
3,14,20,2,1e-09,23976.314038085937,23981.468276367188,5.15423828125131,20830.685546875,20832.490234375
3,14,20,2,1e-11,23976.31388671875,23975.0640625,-1.249824218750291,20830.685546875,20829.861328125
3,14,20,3,1e-05,20775.25245177071,22421.947052001953,1646.6946002312434,18727.146484375,18637.71875
3,14,20,3,1e-07,20775.252396493586,20719.125679447967,-56.12671704561944,18727.146484375,18684.865234375
3,14,20,3,1e-09,20775.2523469745,20771.48009678103,-3.7722501934695174,18727.146484375,18724.267578125
3,14,20,3,1e-11,20775.252422980542,20774.588676020783,-0.6637469597590098,18727.146484375,18726.751953125
3,14,20,4,1e-05,17876.11197695525,16378.43481648763,-1497.6771604676196,14171.29296875,14275.623046875
3,14,20,4,1e-07,17876.11195705248,17947.521510912025,71.40955385954658,14171.29296875,14215.078125
3,14,20,4,1e-09,17876.111885402515,17876.777509606403,0.6656242038880009,14171.29296875,14171.474609375
3,14,20,4,1e-11,17876.111829674763,17875.954311204994,-0.15751846976854722,14171.29296875,14171.037109375
3,14,40,0,1e-05,27508.66413031684,18816.348243137574,-8692.315887179266,22234.8984375,22276.736328125
3,14,40,0,1e-07,27508.663913302953,27606.054022894965,97.39010959201187,22234.8984375,22246.728515625
3,14,40,0,1e-09,27508.664137098523,27515.631306966145,6.967169867621124,22234.8984375,22236.048828125
3,14,40,0,1e-11,27508.66424560547,27507.324998643664,-1.3392469618047471,22234.8984375,22234.474609375
3,14,40,1,1e-05,17008.408821105957,15610.09563773019,-1398.313183375767,17628.087890625,17496.171875
3,14,40,1,1e-07,17008.408865186902,17058.854042900934,50.44517771403116,17628.087890625,17682.669921875
3,14,40,1,1e-09,17008.408854166668,17002.37686496311,-6.031989203558624,17628.087890625,17623.181640625
3,14,40,1,1e-11,17008.408889770508,17008.782869974773,0.3739802042655356,17628.087890625,17628.22265625
3,14,40,2,1e-05,18958.763277994793,24539.661635335287,5580.898357340495,20945.08203125,22030.826171875
3,14,40,2,1e-07,18958.763295898436,18911.72376871745,-47.039527180986624,20945.083984375,20884.3515625
3,14,40,2,1e-09,18958.763297526042,18960.33277750651,1.5694799804696231,20945.083984375,20943.388671875
3,14,40,2,1e-11,18958.763274739584,18958.651333821614,-0.11194091797005967,20945.08203125,20945.115234375
3,14,40,3,1e-05,20400.014382256402,19426.360477528673,-973.6539047277292,21170.357421875,20889.087890625
3,14,40,3,1e-07,20400.014350043402,20411.59838189019,11.584031846789003,21170.357421875,21143.259765625
3,14,40,3,1e-09,20400.014572143555,20405.70034620497,5.685774061414122,21170.357421875,21174.427734375
3,14,40,3,1e-11,20400.01437547472,20400.791546291774,0.7771708170548663,21170.357421875,21170.984375
3,14,40,4,1e-05,22138.140935262043,22094.81006914898,-43.33086611306135,19634.984375,19565.68359375
3,14,40,4,1e-07,22138.140873209635,19785.621753323463,-2352.519119886172,19634.98828125,19667.3515625
3,14,40,4,1e-09,22138.14090270996,22126.817289733888,-11.323612976073491,19634.98828125,19625.716796875
3,14,40,4,1e-11,22138.140991210938,22137.81981709798,-0.32117411295621423,19634.98828125,19634.466796875
3,20,20,0,1e-05,25561.20971616109,38820.37371826172,13259.164002100628,27939.359375,28175.8671875
3,20,20,0,1e-07,25561.20971552531,25595.398967107136,34.189251581825374,27939.359375,27980.583984375
3,20,20,0,1e-09,25561.209707895916,25559.21599006653,-1.9937178293876059,27939.359375,27933.169921875
3,20,20,0,1e-11,25561.20969581604,25560.859519958496,-0.3501758575439453,27939.359375,27939.38671875
3,20,20,1,1e-05,29716.07052669885,31742.81313025433,2026.7426035554781,27996.869140625,28045.62890625
3,20,20,1,1e-07,29716.07053360849,29709.187283497937,-6.88325011055349,27996.869140625,27987.447265625
3,20,20,1,1e-09,29716.07053360849,29714.199712789283,-1.870820819207438,27996.869140625,27996.05078125
3,20,20,1,1e-11,29716.070554337413,29715.789071712854,-0.2814826245594304,27996.869140625,27996.5
3,20,20,2,1e-05,20413.878835880056,19870.662539164226,-543.2162967158292,22847.875,22880.171875
3,20,20,2,1e-07,20413.878846650965,20449.353535730697,35.47468907973234,22847.875,22879.681640625
3,20,20,2,1e-09,20413.8788423426,20414.735480095358,0.8566377527567965,22847.875,22848.703125
3,20,20,2,1e-11,20413.878795668657,20414.04970990349,0.17091423483361723,22847.875,22848.017578125
3,20,20,3,1e-05,27847.934926134476,22735.302783308358,-5112.632142826118,24068.892578125,24501.296875
3,20,20,3,1e-07,27847.935258581285,26591.933004940256,-1256.0022536410288,24068.892578125,24075.099609375
3,20,20,3,1e-09,27847.93509495512,27849.19126859624,1.2561736411225866,24068.892578125,24070.6875
3,20,20,3,1e-11,27847.93509235788,27847.88686938996,-0.04822296791826375,24068.892578125,24068.873046875
3,20,20,4,1e-05,41602.14389648438,33714.00762018168,-7888.136276302699,28667.958984375,29504.365234375
3,20,20,4,1e-07,41602.14384765625,34452.188716125485,-7149.955131530762,28667.958984375,28694.990234375
3,20,20,4,1e-09,41602.14384765625,41626.22822265625,24.08437500000582,28667.958984375,28668.6328125
3,20,20,4,1e-11,41602.14384765625,41602.970947265625,0.8270996093779104,28667.958984375,28668.51953125
3,20,40,0,1e-05,36181.150922851564,33232.605842081706,-2948.545080769858,33472.2265625,33300.42578125
3,20,40,0,1e-07,36181.15094238281,36077.26494140625,-103.88600097656308,33472.2265625,33375.05859375
3,20,40,0,1e-09,36181.15094238281,36184.43465820313,3.2837158203183208,33472.2265625,33479.82421875
3,20,40,0,1e-11,36181.15094238281,36179.48275390625,-1.6681884765566792,33472.2265625,33471.1953125
3,20,40,1,1e-05,24828.805603027344,49368.454296875,24539.64869384766,28613.673828125,29523.57421875
3,20,40,1,1e-07,24828.805648311492,24735.109388782133,-93.69625952935894,28613.677734375,28549.98046875
3,20,40,1,1e-09,24828.805650280367,24820.70574360509,-8.099906675277452,28613.677734375,28611.28125
3,20,40,1,1e-11,24828.805612871725,24828.528692430067,-0.2769204416581488,28613.67578125,28613.95703125
3,20,40,2,1e-05,22620.65791459517,43563.45915638317,20942.801241788,23452.685546875,23353.099609375
3,20,40,2,1e-07,22620.65800892223,22731.31587080522,110.65786188299171,23452.68359375,23553.09765625
3,20,40,2,1e-09,22620.657895174892,22619.62911155007,-1.0287836248207896,23452.685546875,23452.48828125
3,20,40,2,1e-11,22620.65789794922,22620.95748762651,0.29958967729180586,23452.6875,23453.193359375
3,20,40,3,1e-05,29234.126299918968,45250.65275435014,16016.526454431176,27610.921875,28347.869140625
3,20,40,3,1e-07,29234.126250571393,29152.945515084775,-81.18073548661778,27610.921875,27500.09375
3,20,40,3,1e-09,29234.12627784242,29236.527424264463,2.401146422042075,27610.927734375,27615.951171875
3,20,40,3,1e-11,29234.126244078292,29234.31629456865,0.19005049035695265,27610.921875,27611.505859375
3,20,40,4,1e-05,29786.124808517157,28867.563520507814,-918.5612880093431,30996.294921875,28496.748046875
3,20,40,4,1e-07,29786.124808517157,29889.768499636182,103.64369111902488,30996.294921875,31068.69140625
3,20,40,4,1e-09,29786.124808517157,29772.119293811276,-14.005514705881069,30996.294921875,30989.00390625
3,20,40,4,1e-11,29786.12465533088,29785.997630399816,-0.12702493106553447,30996.294921875,30996.671875
4,1,20,0,1e-05,8722.455976213727,8708.40855954728,-14.047416666446225,6857.677734375,6731.84521484375
4,1,20,0,1e-07,8722.455999465215,8910.535242620505,188.07924315528908,6857.677734375,6854.490234375
4,1,20,0,1e-09,8722.45600140284,8721.714395190042,-0.7416062127977057,6857.677734375,6856.86962890625
4,1,20,0,1e-11,8722.45599171472,8722.586347307477,0.13035559275704145,6857.677734375,6857.7470703125
4,1,20,1,1e-05,8930.121287626378,8818.622973273783,-111.49831435259512,7095.79150390625,7039.24267578125
4,1,20,1,1e-07,8930.12151740579,7714.762618594699,-1215.3588988110914,7095.79150390625,7090.0615234375
4,1,20,1,1e-09,8930.121287626378,8929.96356380687,-0.15772381950773706,7095.79150390625,7096.14306640625
4,1,20,1,1e-11,8930.12151740579,8930.274354822495,0.15283741670464224,7095.79150390625,7095.8525390625
4,1,20,2,1e-05,8697.352913148941,8653.440981910342,-43.91193123859921,6831.75439453125,6845.5458984375
4,1,20,2,1e-07,8697.352917086693,8718.251510127899,20.89859304120546,6831.75439453125,6848.4501953125
4,1,20,2,1e-09,8697.352966308594,8698.65694501323,1.3039787046363926,6831.75439453125,6832.71435546875
4,1,20,2,1e-11,8697.352974184098,8697.50748665102,0.1545124669228244,6831.75439453125,6831.84423828125
4,1,20,3,1e-05,6676.564799915661,8037.959592982701,1361.3947930670402,7106.1884765625,7135.54248046875
4,1,20,3,1e-07,6676.564833207564,8140.348533412388,1463.7837002048236,7106.1884765625,7106.18359375
4,1,20,3,1e-09,6676.564777721058,6677.469055175781,0.9042774547233421,7106.1884765625,7106.63134765625
4,1,20,3,1e-11,6676.564811012961,6676.631899746982,0.06708873402021709,7106.1884765625,7106.171875
4,1,20,4,1e-05,9253.243616643942,9693.500434875488,440.2568182315463,7058.0947265625,7043.78564453125
4,1,20,4,1e-07,9253.243616643942,9246.121682796838,-7.121933847103719,7058.0947265625,7051.92236328125
4,1,20,4,1e-09,9253.243612037515,9251.07719450177,-2.166417535745495,7058.0947265625,7057.56640625
4,1,20,4,1e-11,9253.243612037515,9253.171384415537,-0.07222762197852717,7058.0947265625,7058.04345703125
4,1,40,0,1e-05,7175.778203473772,7741.356965270224,565.5787617964515,7279.67529296875,7248.18115234375
4,1,40,0,1e-07,7175.778203473772,7183.006698172433,7.228494698661052,7279.67529296875,7280.93408203125
4,1,40,0,1e-09,7175.778252301898,7176.082263183594,0.3040108816958309,7279.67529296875,7279.3984375
4,1,40,0,1e-11,7175.778259277344,7175.762372698103,-0.0158865792409415,7279.67529296875,7279.693359375
4,1,40,1,1e-05,8124.009256998698,7014.921209841358,-1109.08804715734,7107.03466796875,7003.7890625
4,1,40,1,1e-07,8124.0092536078555,8122.823386298285,-1.1858673095703125,7107.03466796875,7102.51220703125
4,1,40,1,1e-09,8124.009229871962,8123.87701119317,-0.13221867879201454,7107.03466796875,7106.51025390625
4,1,40,1,1e-11,8124.009223090277,8123.981027391222,-0.02819569905568642,7107.03466796875,7107.0048828125
4,1,40,2,1e-05,9478.703297448537,9633.27121708311,154.5679196345718,7092.7666015625,7065.578125
4,1,40,2,1e-07,9478.70328969804,9466.160002208891,-12.543287489148497,7092.7666015625,7090.27783203125
4,1,40,2,1e-09,9478.703259664868,9478.258043077258,-0.445216587610048,7092.7666015625,7092.35009765625
4,1,40,2,1e-11,9478.703305199033,9478.68609812903,-0.017207070002768887,7092.7666015625,7092.7412109375
4,1,40,3,1e-05,7220.593116978237,7593.494011663622,372.9008946853846,7359.90234375,7364.2177734375
4,1,40,3,1e-07,7220.593176269531,7221.628318568638,1.035142299107065,7359.90234375,7360.48486328125
4,1,40,3,1e-09,7220.593165806362,7220.32766985212,-0.2654959542414872,7359.90234375,7359.6474609375
4,1,40,3,1e-11,7220.593165806362,7220.813776506697,0.2206107003348734,7359.90234375,7360.1328125
4,1,40,4,1e-05,7013.8318795868845,7214.0732088955965,200.241329308712,7152.0869140625,7201.13330078125
4,1,40,4,1e-07,7013.8318869850855,7017.508744673295,3.676857688209566,7152.087890625,7155.80859375
4,1,40,4,1e-09,7013.8318795868845,7014.174538352273,0.34265876538847806,7152.0869140625,7153.18798828125
4,1,40,4,1e-11,7013.8318721886835,7013.9622802734375,0.1304080847539808,7152.0869140625,7152.19873046875
4,7,20,0,1e-05,24523.132119750975,26167.537251240497,1644.4051314895223,23259.25,22858.65234375
4,7,20,0,1e-07,24523.132121785482,24542.338284301757,19.20616251627507,23259.25,23251.658203125
4,7,20,0,1e-09,24523.13218485514,24522.119346110027,-1.0128387451150047,23259.25,23256.29296875
4,7,20,0,1e-11,24523.132117716472,24522.65707804362,-0.4750396728522901,23259.25,23259.041015625
4,7,20,1,1e-05,24740.823279339333,25201.239932250977,460.41665291164463,20627.37890625,21190.21875
4,7,20,1,1e-07,24740.82328730044,24786.768668796703,45.94538149626169,20627.37890625,20677.59765625
4,7,20,1,1e-09,24740.82327668563,24739.951195758324,-0.8720809273072518,20627.37890625,20627.41015625
4,7,20,1,1e-11,24740.823300568954,24741.07338283373,0.25008226477439166,20627.37890625,20627.439453125
4,7,20,2,1e-05,25295.16632199755,23408.634601702008,-1886.5317202955412,20834.291015625,20971.9921875
4,7,20,2,1e-07,25295.166175991882,25299.22148102405,4.05530503216869,20834.291015625,20833.341796875
4,7,20,2,1e-09,25295.166310029872,25293.42624320236,-1.7400668275113276,20834.291015625,20833.37890625
4,7,20,2,1e-11,25295.16613290824,25295.48972455193,0.32359164368972415,20834.291015625,20834.28515625
4,7,20,3,1e-05,23091.504751864348,22845.97897883824,-245.52577302610734,19939.82421875,19919.0078125
4,7,20,3,1e-07,23091.504747425428,23068.344865278763,-23.15988214666504,19939.82421875,19959.615234375
4,7,20,3,1e-09,23091.504754083806,23094.12266512784,2.6179110440352815,19939.82421875,19941.013671875
4,7,20,3,1e-11,23091.504765181107,23091.08807373047,-0.41669145063860924,19939.82421875,19939.5703125
4,7,20,4,1e-05,28375.42830671344,30055.835055033367,1680.4067483199287,28730.3046875,28901.126953125
4,7,20,4,1e-07,28375.42826816492,28425.622597677666,50.19432951274575,28730.3046875,28776.23828125
4,7,20,4,1e-09,28375.428305642647,28378.839133279365,3.41082763671875,28730.3046875,28735.87109375
4,7,20,4,1e-11,28375.42830243027,28376.10120646159,0.6729040313184669,28730.3046875,28730.609375
4,7,40,0,1e-05,19920.90107758191,17093.517768859863,-2827.3833087220482,18910.1328125,18981.412109375
4,7,40,0,1e-07,19920.901076336297,17662.845142711292,-2258.0559336250044,18910.130859375,18952.412109375
4,7,40,0,1e-09,19920.901015923948,19913.479890784438,-7.421125139509968,18910.1328125,18905.7734375
4,7,40,0,1e-11,19920.900994125677,19921.091119260203,0.19012513452616986,18910.130859375,18910.294921875
4,7,40,1,1e-05,20157.309516601563,19763.493949142157,-393.81556745940543,24134.373046875,24040.64453125
4,7,40,1,1e-07,20157.309506835936,20117.717265625,-39.592241210935754,24134.373046875,24140.91796875
4,7,40,1,1e-09,20157.30943847656,20155.4785546875,-1.8308837890617724,24134.373046875,24128.01171875
4,7,40,1,1e-11,20157.30951171875,20157.087893066408,-0.22161865234375,24134.373046875,24134.06640625
4,7,40,2,1e-05,23111.07015878183,21798.09043349229,-1312.9797252895405,24425.15234375,23996.388671875
4,7,40,2,1e-07,23111.070149739582,23173.63104474103,62.560895001446625,24425.15234375,24451.61328125
4,7,40,2,1e-09,23111.070149739582,23106.13074182581,-4.939407913770992,24425.15234375,24422.755859375
4,7,40,2,1e-11,23111.070167824073,23110.704752604168,-0.36541521990511683,24425.15234375,24425.626953125
4,7,40,3,1e-05,24452.895950166305,20910.96548339844,-3541.930466767866,23734.46875,23582.2421875
4,7,40,3,1e-07,24452.89591269918,21169.225851619944,-3283.670061079236,23734.46875,23801.734375
4,7,40,3,1e-09,24452.895911490563,24454.614238474627,1.7183269840643334,23734.46875,23735.521484375
4,7,40,3,1e-11,24452.895918742266,24453.454495571626,0.5585768293603905,23734.46875,23734.361328125
4,7,40,4,1e-05,27325.37303860982,29731.359809027777,2405.986770417956,24236.5,24492.634765625
4,7,40,4,1e-07,27325.373059590656,29920.78585611979,2595.4127965291336,24236.5,24260.150390625
4,7,40,4,1e-09,27325.373027801514,27328.19932937622,2.8263015747070312,24236.5,24239.751953125
4,7,40,4,1e-11,27325.373039245605,27326.30916404724,0.9361248016357422,24236.5,24236.779296875
4,14,20,0,1e-05,52452.62023925781,44727.99386094492,-7724.626378312896,43571.5546875,44748.9921875
4,14,20,0,1e-07,52452.62022908529,52403.07141113281,-49.548817952476384,43571.5546875,43549.09375
4,14,20,0,1e-09,52452.62022908529,52435.666015625,-16.954213460288884,43571.5546875,43574.85546875
4,14,20,0,1e-11,52452.62022908529,52452.89594523112,0.2757161458284827,43571.5546875,43572.41015625
4,14,20,1,1e-05,46574.418212890625,38373.815808588915,-8200.60240430171,40469.0390625,40335.296875
4,14,20,1,1e-07,46574.418226087415,46587.36664478199,12.948418694577413,40469.0390625,40505.93359375
4,14,20,1,1e-09,46574.41832506334,46563.63067956873,-10.7876454946163,40469.0390625,40460.43359375
4,14,20,1,1e-11,46574.418212890625,46575.984703270165,1.5664903795404825,40469.0390625,40469.83984375
4,14,20,2,1e-05,53264.54177152194,47546.32257880539,-5718.219192716548,44747.5,44386.10546875
4,14,20,2,1e-07,53264.541677621695,53359.76518836388,95.2235107421875,44747.5,44793.19140625
4,14,20,2,1e-09,53264.54169640174,53262.983142559344,-1.5585538423983962,44747.5,44741.96484375
4,14,20,2,1e-11,53264.541677621695,53263.41531841572,-1.1263592059767689,44747.5,44747.2578125
4,14,20,3,1e-05,36914.47419108073,42871.53783069958,5957.063639618849,36499.58984375,35746.55078125
4,14,20,3,1e-07,36914.47420247396,41896.07732064383,4981.603118169871,36499.58984375,36493.71484375
4,14,20,3,1e-09,36914.47418782552,36917.46819498698,2.994007161454647,36499.58984375,36499.9296875
4,14,20,3,1e-11,36914.474296875,36914.17998535156,-0.2943115234375,36499.58984375,36499.6328125
4,14,20,4,1e-05,38651.15267546281,40288.11845846737,1636.9657830045617,34220.05078125,35795.6328125
4,14,20,4,1e-07,38651.15274180537,38718.65802001953,67.50527821416472,34220.05078125,34240.40625
4,14,20,4,1e-09,38651.15274180537,38642.3884542714,-8.764287533966126,34220.05078125,34214.18359375
4,14,20,4,1e-11,38651.1526675017,38651.29374363111,0.14107612941006664,34220.05078125,34219.80078125
4,14,40,0,1e-05,40869.02310232389,44791.8460957845,3922.8229934606134,48396.07421875,47690.265625
4,14,40,0,1e-07,40869.02320991128,40836.611381918694,-32.41182799258968,48396.07421875,48360.640625
4,14,40,0,1e-09,40869.023089909955,40851.4936440678,-17.529445842155837,48396.07421875,48373.98828125
4,14,40,0,1e-11,40869.02308577198,40870.49101231462,1.4679265426384518,48396.07421875,48397.26171875
4,14,40,1,1e-05,42055.963895670575,36726.77402121804,-5329.1898744525315,44426.703125,44289.21875
4,14,40,1,1e-07,42055.96404215495,42044.751798502606,-11.212243652342295,44426.703125,44409.6953125
4,14,40,1,1e-09,42055.96402587891,42066.287105305986,10.323079427078483,44426.703125,44435.4453125
4,14,40,1,1e-11,42055.96403401693,42056.842281087236,0.8782470703081344,44426.703125,44426.625
4,14,40,2,1e-05,46923.75174683564,34541.21185351956,-12382.539893316076,46036.14453125,46646.6796875
4,14,40,2,1e-07,46923.75168059593,46677.441018274585,-246.31066232134617,46036.14453125,45821.58984375
4,14,40,2,1e-09,46923.751726963725,46914.25385231196,-9.497874651766324,46036.14453125,46024.7890625
4,14,40,2,1e-11,46923.75174683564,46926.03980438469,2.288057549048972,46036.14453125,46038.17578125
4,14,40,3,1e-05,40422.6710911801,38671.43701019287,-1751.2340809872258,48118.71875,44849.4375
4,14,40,3,1e-07,40422.67107833059,40225.79029605263,-196.8807822779563,48118.71875,47914.84375
4,14,40,3,1e-09,40422.6710911801,40406.28669819079,-16.38439298931189,48118.71875,48112.5
4,14,40,3,1e-11,40422.67112972862,40423.56181897615,0.8906892475351924,48118.71875,48118.6015625
4,14,40,4,1e-05,32683.251020507814,31600.420654296875,-1082.8303662109392,34005.05078125,33987.28125
4,14,40,4,1e-07,32683.251020507814,32648.389716796875,-34.861303710938955,34005.05078125,33986.47265625
4,14,40,4,1e-09,32683.25100097656,32693.47431640625,10.223315429688228,34005.05078125,34009.9375
4,14,40,4,1e-11,32683.251015625,32681.78837402344,-1.4626416015598807,34005.05078125,34003.7734375
4,20,20,0,1e-05,59241.78395892204,59472.62677781125,230.84281888921396,50385.0859375,50162.01953125
4,20,20,0,1e-07,59241.78395892204,58981.56993849734,-260.2140204246971,50385.0859375,50198.55859375
4,20,20,0,1e-09,59241.78395372756,59254.17332685755,12.389373129990418,50385.0859375,50394.64453125
4,20,20,0,1e-11,59241.7839563248,59240.08952688664,-1.6944294381610234,50385.0859375,50384.171875
4,20,20,1,1e-05,73402.35014960106,77975.83064594674,4573.4804963456845,62267.6171875,62719.05859375
4,20,20,1,1e-07,73402.35001454454,73231.6166706491,-170.73334389543743,62267.6171875,62222.77734375
4,20,20,1,1e-09,73402.350170379,73419.87451691323,17.52434653423552,62267.6171875,62280.0625
4,20,20,1,1e-11,73402.35001454454,73402.79881773604,0.4488031914952444,62267.6171875,62267.15625
4,20,20,2,1e-05,57514.31327937199,72519.92386402804,15005.610584656046,65071.51953125,65404.00390625
4,20,20,2,1e-07,57514.313328669625,57394.295389028695,-120.0179396409294,65071.51953125,64972.83984375
4,20,20,2,1e-09,57514.313302847055,57503.54649822529,-10.766804621765914,65071.51953125,65061.26953125
4,20,20,2,1e-11,57514.31332397461,57512.80611243615,-1.5072115384609788,65071.51953125,65070.3125
4,20,20,3,1e-05,88866.01586914062,80552.1134408804,-8313.902428260219,62297.234375,61879.03125
4,20,20,3,1e-07,88866.01586914062,59988.66960915555,-28877.346259985075,62297.234375,62129.57421875
4,20,20,3,1e-09,88866.01584201389,88858.98041449653,-7.035427517359494,62297.234375,62290.16796875
4,20,20,3,1e-11,88866.01586914062,88865.25672743056,-0.7591417100629769,62297.234375,62297.12890625
4,20,20,4,1e-05,74405.92231952019,78241.00103879442,3835.078719274228,66288.390625,68041.1953125
4,20,20,4,1e-07,74405.92231952019,74460.78776809404,54.86544857385161,66288.390625,66300.40625
4,20,20,4,1e-09,74405.92231952019,74404.2210117556,-1.7013077645970043,66288.390625,66281.4140625
4,20,20,4,1e-11,74405.92231952019,74406.72079525354,0.7984757333470043,66288.390625,66287.8828125
4,20,40,0,1e-05,47566.23317105162,48113.03313893285,546.7999678812266,58546.25390625,59970.25390625
4,20,40,0,1e-07,47566.23336253447,56996.29649912013,9430.06313658566,58546.25390625,58589.078125
4,20,40,0,1e-09,47566.233324237895,47559.02787990196,-7.2054443359375,58546.25390625,58530.40625
4,20,40,0,1e-11,47566.23337210861,47567.137276443784,0.903904335173138,58546.25390625,58546.9296875
4,20,40,1,1e-05,33100.93878599655,33239.86347145258,138.92468545603333,42223.01171875,42015.3046875
4,20,40,1,1e-07,33100.93878031886,42088.9247824929,8987.986002174039,42223.01171875,42452.16015625
4,20,40,1,1e-09,33100.93876896348,33095.745912063954,-5.192856899528124,42223.01171875,42226.421875
4,20,40,1,1e-11,33100.93878031886,33100.2583802689,-0.6804000499614631,42223.01171875,42223.6796875
4,20,40,2,1e-05,44659.40201344209,41488.32473421097,-3171.0772792311254,55684.8671875,52892.2265625
4,20,40,2,1e-07,44659.40177887561,44556.57608092065,-102.82569795496238,55684.8671875,55528.7109375
4,20,40,2,1e-09,44659.401924881284,44640.98630658318,-18.415618298102345,55684.8671875,55668.39453125
4,20,40,2,1e-11,44659.401934455425,44658.822165096506,-0.5797693589192932,55684.8671875,55685.109375
4,20,40,3,1e-05,97890.5615234375,52021.57321272225,-45868.98831071525,63731.24609375,63407.16015625
4,20,40,3,1e-07,97890.5615234375,55377.54811254041,-42513.01341089709,63731.24609375,63834.53125
4,20,40,3,1e-09,97890.5615234375,97855.77286044034,-34.78866299716174,63731.24609375,63731.390625
4,20,40,3,1e-11,97890.5615234375,97887.94948508522,-2.612038352279342,63731.24609375,63727.54296875
4,20,40,4,1e-05,44970.908531188965,66389.27386067709,21418.365329488122,52952.4765625,54359.21484375
4,20,40,4,1e-07,44970.908531188965,44974.79402669271,3.885495503745915,52952.4765625,52969.40625
4,20,40,4,1e-09,44970.9084777832,44972.886878967285,1.9784011840820312,52952.4765625,52951.921875
4,20,40,4,1e-11,44970.90850067139,44970.115631103516,-0.7928695678710938,52952.4765625,52951.3046875
5,1,20,0,1e-05,11455.035205078126,15060.18393470501,3605.1487296268842,12275.9169921875,12424.26953125
5,1,20,0,1e-07,11455.035244140625,11466.24095703125,11.205712890625364,12275.9169921875,12301.4931640625
5,1,20,0,1e-09,11455.035205078126,11454.381416015625,-0.6537890625004366,12275.9169921875,12277.4248046875
5,1,20,0,1e-11,11455.035205078126,11454.953051757813,-0.0821533203125,12275.9169921875,12275.8408203125
5,1,20,1,1e-05,13543.768880208334,15935.378704202587,2391.609823994253,12810.767578125,13023.845703125
5,1,20,1,1e-07,13543.768880208334,13539.965291341146,-3.8035888671875,12810.767578125,12815.9658203125
5,1,20,1,1e-09,13543.768880208334,13547.211466471354,3.4425862630196207,12810.767578125,12811.1484375
