deg,width,func,epoch,train_loss,val_loss,batch_size,lr,n_samples,func_val_test,time_elapsed,backend,top_eig,trace,top_eig_train,trace_train,stop_loss,ln_eps,ln,weight_norm,l,d,f,h,dropout,wd,N,sam,sam_rho,asam
5,20,10,21450,tensor(0.1125),tensor(0.1195),256,0.002,20000,tensor([2.8828]),335.256,nccl,593.6219482421875,982.5314240228562,606.447998046875,1164.3788463047572,0.02,1e-05,False,27.303767753592812,,30,128,1,0.1,0.0001,20,False,0.05,False
5,20,0,4480,tensor(0.1118),tensor(0.1316),256,0.002,20000,tensor([2.7638]),69.906,nccl,491.33306884765625,922.3484285794772,508.8419494628906,1081.4562962123325,0.02,1e-05,False,33.17485759894277,,30,128,1,0.1,0.0001,20,False,0.05,False
5,20,10,21460,tensor(0.1112),tensor(0.1102),256,0.002,20000,tensor([2.8828]),335.411,nccl,604.61669921875,988.0623041788737,607.7728881835938,1011.1935577392578,0.02,1e-05,False,27.33443096454009,,30,128,1,0.1,0.0001,20,False,0.05,False
5,20,0,4490,tensor(0.1107),tensor(0.1314),256,0.002,20000,tensor([2.7638]),70.06,nccl,467.20086669921875,1142.703319918725,496.4449462890625,1011.2291578813033,0.02,1e-05,False,33.099534038873735,,30,128,1,0.1,0.0001,20,False,0.05,False
5,20,10,21470,tensor(0.1133),tensor(0.1284),256,0.002,20000,tensor([2.8828]),335.57,nccl,620.5977172851562,1003.5819348144531,614.0628051757812,837.4372202555338,0.02,1e-05,False,27.356442218942146,,30,128,1,0.1,0.0001,20,False,0.05,False
5,20,0,4500,tensor(0.1108),tensor(0.1252),256,0.002,20000,tensor([2.7638]),70.215,nccl,485.31109619140625,1048.0756809167694,494.9009704589844,1051.2232455959568,0.02,1e-05,False,33.22371232939086,,30,128,1,0.1,0.0001,20,False,0.05,False
5,20,10,21480,tensor(0.1126),tensor(0.1227),256,0.002,20000,tensor([2.8828]),335.723,nccl,622.8983764648438,876.7539690803079,617.77294921875,1016.4105095757378,0.02,1e-05,False,27.39124557495027,,30,128,1,0.1,0.0001,20,False,0.05,False
5,20,0,4510,tensor(0.1123),tensor(0.1260),256,0.002,20000,tensor([2.7638]),70.376,nccl,480.73846435546875,801.1609074519231,487.4154357910156,954.4905529785157,0.02,1e-05,False,33.189674467734264,,30,128,1,0.1,0.0001,20,False,0.05,False
5,20,10,21490,tensor(0.1091),tensor(0.1216),256,0.002,20000,tensor([2.8828]),335.877,nccl,633.837158203125,1001.5983307507573,623.7426147460938,1086.1446811131068,0.02,1e-05,False,27.43845779356924,,30,128,1,0.1,0.0001,20,False,0.05,False
5,20,0,4520,tensor(0.1131),tensor(0.1354),256,0.002,20000,tensor([2.7638]),70.53,nccl,514.3182983398438,1032.2340698242188,514.2216186523438,1203.8502730112227,0.02,1e-05,False,33.2566266802395,,30,128,1,0.1,0.0001,20,False,0.05,False
5,20,10,21500,tensor(0.1102),tensor(0.1147),256,0.002,20000,tensor([2.8828]),336.038,nccl,620.8018188476562,1302.593505859375,623.4569091796875,1308.2081498579546,0.02,1e-05,False,27.458144643041262,,30,128,1,0.1,0.0001,20,False,0.05,False
5,20,0,4530,tensor(0.1099),tensor(0.1253),256,0.002,20000,tensor([2.7638]),70.686,nccl,503.15972900390625,1063.005024937221,510.8869934082031,956.6053305233227,0.02,1e-05,False,33.20855302338403,,30,128,1,0.1,0.0001,20,False,0.05,False
5,20,10,21510,tensor(0.1135),tensor(0.1218),256,0.002,20000,tensor([2.8828]),336.194,nccl,638.1939697265625,1087.6216447618272,640.6376953125,1265.6062113444011,0.02,1e-05,False,27.495579387620765,,30,128,1,0.1,0.0001,20,False,0.05,False
5,20,0,4540,tensor(0.1115),tensor(0.1296),256,0.002,20000,tensor([2.7638]),70.84,nccl,501.4323425292969,910.9283930460612,515.9310302734375,1161.1232071997415,0.02,1e-05,False,33.007238436313955,,30,128,1,0.1,0.0001,20,False,0.05,False
5,20,10,21520,tensor(0.1128),tensor(0.1194),256,0.002,20000,tensor([2.8828]),336.351,nccl,620.3414916992188,1167.9779304055608,620.4761962890625,979.0645847530155,0.02,1e-05,False,27.48600764291707,,30,128,1,0.1,0.0001,20,False,0.05,False
5,20,0,4550,tensor(0.1099),tensor(0.1255),256,0.002,20000,tensor([2.7638]),70.997,nccl,473.2964782714844,1108.9034802246094,499.0899658203125,1114.6648832622327,0.02,1e-05,False,33.208088404711326,,30,128,1,0.1,0.0001,20,False,0.05,False
5,20,10,21530,tensor(0.1123),tensor(0.1146),256,0.002,20000,tensor([2.8828]),336.511,nccl,637.8736572265625,972.6999786376953,632.925048828125,1013.3458518981934,0.02,1e-05,False,27.522357647581497,,30,128,1,0.1,0.0001,20,False,0.05,False
5,20,0,4560,tensor(0.1134),tensor(0.1240),256,0.002,20000,tensor([2.7638]),71.152,nccl,519.4923095703125,975.0799264090401,514.7020874023438,1055.8185203815328,0.02,1e-05,False,33.06687747349975,,30,128,1,0.1,0.0001,20,False,0.05,False
5,20,10,21540,tensor(0.1133),tensor(0.1214),256,0.002,20000,tensor([2.8828]),336.667,nccl,638.2406005859375,1043.8743184407551,636.890869140625,970.432627360026,0.02,1e-05,False,27.509009214823752,,30,128,1,0.1,0.0001,20,False,0.05,False
5,20,0,4570,tensor(0.1110),tensor(0.1097),256,0.002,20000,tensor([2.7638]),71.307,nccl,519.5643920898438,1251.8299051920574,527.1857299804688,901.3541170756022,0.02,1e-05,False,33.24633347726777,,30,128,1,0.1,0.0001,20,False,0.05,False
5,20,10,21550,tensor(0.1120),tensor(0.1299),256,0.002,20000,tensor([2.8828]),336.821,nccl,638.1048583984375,1212.9004174509357,647.2213134765625,1141.5152568201866,0.02,1e-05,False,27.545131514400065,,30,128,1,0.1,0.0001,20,False,0.05,False
5,20,0,4580,tensor(0.1098),tensor(0.1221),256,0.002,20000,tensor([2.7638]),71.462,nccl,506.10546875,1049.5817403421775,525.8550415039062,1089.40511908898,0.02,1e-05,False,33.25900367158642,,30,128,1,0.1,0.0001,20,False,0.05,False
5,20,10,21560,tensor(0.1113),tensor(0.1181),256,0.002,20000,tensor([2.8828]),336.977,nccl,631.2628784179688,1213.2911028180804,638.4277954101562,1207.818335954533,0.02,1e-05,False,27.554667811658003,,30,128,1,0.1,0.0001,20,False,0.05,False
5,20,0,4590,tensor(0.1105),tensor(0.1294),256,0.002,20000,tensor([2.7638]),71.622,nccl,504.0933837890625,923.3509648640951,519.06494140625,977.5776990807575,0.02,1e-05,False,32.954291266176554,,30,128,1,0.1,0.0001,20,False,0.05,False
5,20,10,21570,tensor(0.1162),tensor(0.1187),256,0.002,20000,tensor([2.8828]),337.132,nccl,641.460693359375,1055.4587193539269,646.1032104492188,876.6349115786345,0.02,1e-05,False,27.565111922182542,,30,128,1,0.1,0.0001,20,False,0.05,False
5,20,0,4600,tensor(0.1118),tensor(0.1207),256,0.002,20000,tensor([2.7638]),71.778,nccl,494.9446105957031,1250.7020278204054,501.9964904785156,1046.5951591625549,0.02,1e-05,False,33.00901168301569,,30,128,1,0.1,0.0001,20,False,0.05,False
5,20,10,21580,tensor(0.1168),tensor(0.1260),256,0.002,20000,tensor([2.8828]),337.288,nccl,648.2191772460938,1155.625782587757,645.5790405273438,1243.990246895032,0.02,1e-05,False,27.56380349554221,,30,128,1,0.1,0.0001,20,False,0.05,False
5,20,0,4610,tensor(0.1110),tensor(0.1247),256,0.002,20000,tensor([2.7638]),71.933,nccl,503.07183837890625,791.441904296875,501.6581726074219,1484.7749557495117,0.02,1e-05,False,32.901186784840164,,30,128,1,0.1,0.0001,20,False,0.05,False
5,20,10,21590,tensor(0.1124),tensor(0.1230),256,0.002,20000,tensor([2.8828]),337.448,nccl,657.9867553710938,918.6994120279948,655.3792724609375,959.0526647800352,0.02,1e-05,False,27.57422286158019,,30,128,1,0.1,0.0001,20,False,0.05,False
5,20,0,4620,tensor(0.1103),tensor(0.1274),256,0.002,20000,tensor([2.7638]),72.087,nccl,517.5039672851562,1097.8229858398438,515.472900390625,914.3454322814941,0.02,1e-05,False,33.025183387482016,,30,128,1,0.1,0.0001,20,False,0.05,False
5,20,10,21600,tensor(0.1125),tensor(0.1201),256,0.002,20000,tensor([2.8828]),337.603,nccl,649.4262084960938,1024.1811206054688,655.9937744140625,1100.2911936442058,0.02,1e-05,False,27.58077969298494,,30,128,1,0.1,0.0001,20,False,0.05,False
5,20,0,4630,tensor(0.1099),tensor(0.1222),256,0.002,20000,tensor([2.7638]),72.245,nccl,488.9261474609375,1168.6964618458467,497.4881591796875,1107.6916402180989,0.02,1e-05,False,32.88584877806035,,30,128,1,0.1,0.0001,20,False,0.05,False
5,20,10,21610,tensor(0.1109),tensor(0.1109),256,0.002,20000,tensor([2.8828]),337.76,nccl,655.9878540039062,1034.2373849117394,647.6319580078125,1312.8342624463533,0.02,1e-05,False,27.568237575765064,,30,128,1,0.1,0.0001,20,False,0.05,False
5,20,0,4640,tensor(0.1108),tensor(0.1194),256,0.002,20000,tensor([2.7638]),72.401,nccl,513.7887573242188,886.1321563720703,519.7080078125,973.0506926037017,0.02,1e-05,False,32.92879932099552,,30,128,1,0.1,0.0001,20,False,0.05,False
5,20,10,21620,tensor(0.1114),tensor(0.1267),256,0.002,20000,tensor([2.8828]),337.921,nccl,646.7138671875,729.0039401584202,648.9530029296875,1101.9185104370117,0.02,1e-05,False,27.56291187003295,,30,128,1,0.1,0.0001,20,False,0.05,False
5,20,0,4650,tensor(0.1098),tensor(0.1208),256,0.002,20000,tensor([2.7638]),72.554,nccl,501.49786376953125,1154.9819142268254,516.9541625976562,1066.6702301807893,0.02,1e-05,False,32.882001651449414,,30,128,1,0.1,0.0001,20,False,0.05,False
5,20,10,21630,tensor(0.1128),tensor(0.1223),256,0.002,20000,tensor([2.8828]),338.076,nccl,653.6245727539062,1055.899527311325,654.3056030273438,1248.7370817603135,0.02,1e-05,False,27.587718064040544,,30,128,1,0.1,0.0001,20,False,0.05,False
5,20,0,4660,tensor(0.1096),tensor(0.1238),256,0.002,20000,tensor([2.7638]),72.711,nccl,480.9116516113281,813.3991235803675,511.5160217285156,849.8078308105469,0.02,1e-05,False,32.904736234867165,,30,128,1,0.1,0.0001,20,False,0.05,False
5,20,10,21640,tensor(0.1133),tensor(0.1276),256,0.002,20000,tensor([2.8828]),338.234,nccl,650.6284790039062,1287.9354424476624,657.31982421875,1413.2429911295574,0.02,1e-05,False,27.599326003773566,,30,128,1,0.1,0.0001,20,False,0.05,False
5,20,0,4670,tensor(0.1108),tensor(0.1183),256,0.002,20000,tensor([2.7638]),72.869,nccl,503.4927062988281,1020.1191308853474,506.2999572753906,936.9668616092566,0.02,1e-05,False,32.982808693822534,,30,128,1,0.1,0.0001,20,False,0.05,False
5,20,10,21650,tensor(0.1152),tensor(0.1200),256,0.002,20000,tensor([2.8828]),338.389,nccl,668.2274780273438,1220.313489230174,672.4594116210938,943.5658238728842,0.02,1e-05,False,27.5712386293105,,30,128,1,0.1,0.0001,20,False,0.05,False
5,20,0,4680,tensor(0.1102),tensor(0.1246),256,0.002,20000,tensor([2.7638]),73.026,nccl,499.6209716796875,1045.404483795166,498.8603210449219,935.956045297476,0.02,1e-05,False,32.922350416666845,,30,128,1,0.1,0.0001,20,False,0.05,False
5,20,10,21660,tensor(0.1164),tensor(0.1267),256,0.002,20000,tensor([2.8828]),338.543,nccl,635.0235595703125,1133.0141748498988,640.5162353515625,1104.3482705575448,0.02,1e-05,False,27.582506698213276,,30,128,1,0.1,0.0001,20,False,0.05,False
5,20,0,4690,tensor(0.1094),tensor(0.1215),256,0.002,20000,tensor([2.7638]),73.183,nccl,526.5078125,1135.2191403037623,515.6151123046875,1029.2382507324219,0.02,1e-05,False,32.93178894830049,,30,128,1,0.1,0.0001,20,False,0.05,False
5,20,10,21670,tensor(0.1134),tensor(0.1271),256,0.002,20000,tensor([2.8828]),338.7,nccl,660.4005126953125,1032.6137930733817,658.3658447265625,990.0311557545382,0.02,1e-05,False,27.58687245115854,,30,128,1,0.1,0.0001,20,False,0.05,False
5,20,0,4700,tensor(0.1094),tensor(0.1246),256,0.002,20000,tensor([2.7638]),73.335,nccl,514.2927856445312,994.5762047400841,527.2025146484375,1074.6846083420974,0.02,1e-05,False,32.90571419160602,,30,128,1,0.1,0.0001,20,False,0.05,False
5,20,10,21680,tensor(0.1145),tensor(0.1182),256,0.002,20000,tensor([2.8828]),338.859,nccl,651.1373291015625,885.5136239188058,653.0860595703125,1080.2575006103516,0.02,1e-05,False,27.565360091737524,,30,128,1,0.1,0.0001,20,False,0.05,False
5,20,0,4710,tensor(0.1099),tensor(0.1229),256,0.002,20000,tensor([2.7638]),73.491,nccl,513.59619140625,1205.4098979808666,519.095458984375,996.7887778542258,0.02,1e-05,False,32.828843338212074,,30,128,1,0.1,0.0001,20,False,0.05,False
5,20,10,21690,tensor(0.1144),tensor(0.1282),256,0.002,20000,tensor([2.8828]),339.019,nccl,649.4382934570312,1013.9667602539063,647.5317993164062,1169.2580942553143,0.02,1e-05,False,27.56411290306511,,30,128,1,0.1,0.0001,20,False,0.05,False
5,20,0,4720,tensor(0.1100),tensor(0.1238),256,0.002,20000,tensor([2.7638]),73.649,nccl,529.1641235351562,814.0197484633502,523.923583984375,1039.7744037083216,0.02,1e-05,False,32.72331539064002,,30,128,1,0.1,0.0001,20,False,0.05,False
5,20,10,21700,tensor(0.1137),tensor(0.1239),256,0.002,20000,tensor([2.8828]),339.176,nccl,642.570556640625,1143.9238075050148,645.4592895507812,1101.5459651503452,0.02,1e-05,False,27.536950243402124,,30,128,1,0.1,0.0001,20,False,0.05,False
5,20,0,4730,tensor(0.1092),tensor(0.1273),256,0.002,20000,tensor([2.7638]),73.804,nccl,528.5941162109375,700.0183448791504,523.1856689453125,863.1138580322265,0.02,1e-05,False,32.78879197141882,,30,128,1,0.1,0.0001,20,False,0.05,False
5,20,10,21710,tensor(0.1116),tensor(0.1314),256,0.002,20000,tensor([2.8828]),339.332,nccl,643.5128173828125,1049.0158388349746,641.8097534179688,1038.9088616371155,0.02,1e-05,False,27.539769702925717,,30,128,1,0.1,0.0001,20,False,0.05,False
5,20,0,4740,tensor(0.1104),tensor(0.1161),256,0.002,20000,tensor([2.7638]),73.955,nccl,505.31689453125,1073.1131343518273,519.7108764648438,937.2881469726562,0.02,1e-05,False,32.826807321590195,,30,128,1,0.1,0.0001,20,False,0.05,False
5,20,10,21720,tensor(0.1150),tensor(0.1274),256,0.002,20000,tensor([2.8828]),339.492,nccl,657.5993041992188,811.3494445800782,647.9935302734375,1051.9743147629958,0.02,1e-05,False,27.546285669101152,,30,128,1,0.1,0.0001,20,False,0.05,False
5,20,0,4750,tensor(0.1095),tensor(0.1174),256,0.002,20000,tensor([2.7638]),74.112,nccl,516.9421997070312,1138.896910233931,520.6329345703125,1123.9983613612287,0.02,1e-05,False,32.568022326910025,,30,128,1,0.1,0.0001,20,False,0.05,False
5,20,10,21730,tensor(0.1128),tensor(0.1228),256,0.002,20000,tensor([2.8828]),339.645,nccl,649.5934448242188,1167.9393354717054,645.6912231445312,1025.8502008965675,0.02,1e-05,False,27.539545034495557,,30,128,1,0.1,0.0001,20,False,0.05,False
5,20,0,4760,tensor(0.1091),tensor(0.1237),256,0.002,20000,tensor([2.7638]),74.267,nccl,504.76654052734375,936.692743418168,509.4505920410156,942.4373826246995,0.02,1e-05,False,32.73969255604983,,30,128,1,0.1,0.0001,20,False,0.05,False
5,20,10,21740,tensor(0.1137),tensor(0.1274),256,0.002,20000,tensor([2.8828]),339.805,nccl,634.0567626953125,1058.3801477310506,637.2290649414062,1101.0556323481542,0.02,1e-05,False,27.572257841711618,,30,128,1,0.1,0.0001,20,False,0.05,False
5,20,0,4770,tensor(0.1114),tensor(0.1302),256,0.002,20000,tensor([2.7638]),74.422,nccl,486.7449035644531,962.3017390324519,493.087158203125,927.0494961208767,0.02,1e-05,False,32.54499696304251,,30,128,1,0.1,0.0001,20,False,0.05,False
5,20,10,21750,tensor(0.1123),tensor(0.1192),256,0.002,20000,tensor([2.8828]),339.963,nccl,637.7910766601562,1023.6808198627673,632.64453125,970.8249320446605,0.02,1e-05,False,27.568309065987957,,30,128,1,0.1,0.0001,20,False,0.05,False
5,20,0,4780,tensor(0.1095),tensor(0.1281),256,0.002,20000,tensor([2.7638]),74.579,nccl,524.4337158203125,1135.6353031626918,526.2700805664062,983.4507763671875,0.02,1e-05,False,32.56808009930373,,30,128,1,0.1,0.0001,20,False,0.05,False
5,20,10,21760,tensor(0.1155),tensor(0.1111),256,0.002,20000,tensor([2.8828]),340.12,nccl,641.8412475585938,1079.6699609375,631.3145141601562,872.3761307288861,0.02,1e-05,False,27.5570964541872,,30,128,1,0.1,0.0001,20,False,0.05,False
5,20,0,4790,tensor(0.1103),tensor(0.1242),256,0.002,20000,tensor([2.7638]),74.739,nccl,511.9906311035156,955.4475453694662,526.3096923828125,1072.6583901682209,0.02,1e-05,False,32.531961371068846,,30,128,1,0.1,0.0001,20,False,0.05,False
5,20,10,21770,tensor(0.1159),tensor(0.1335),256,0.002,20000,tensor([2.8828]),340.276,nccl,634.9828491210938,1386.8221961573552,639.1292724609375,1094.1200764973958,0.02,1e-05,False,27.512764019890938,,30,128,1,0.1,0.0001,20,False,0.05,False
5,20,0,4800,tensor(0.1095),tensor(0.1235),256,0.002,20000,tensor([2.7638]),74.893,nccl,513.45947265625,1025.3148282368977,536.3682861328125,909.7981692583134,0.02,1e-05,False,32.401042148453875,,30,128,1,0.1,0.0001,20,False,0.05,False
5,20,10,21780,tensor(0.1138),tensor(0.1261),256,0.002,20000,tensor([2.8828]),340.431,nccl,630.6027221679688,1169.7448530197144,624.2028198242188,1098.862440999349,0.02,1e-05,False,27.494437375732982,,30,128,1,0.1,0.0001,20,False,0.05,False
5,20,0,4810,tensor(0.1130),tensor(0.1226),256,0.002,20000,tensor([2.7638]),75.048,nccl,487.2192687988281,834.9090893315334,501.4381103515625,1040.0655676800272,0.02,1e-05,False,32.22211811111074,,30,128,1,0.1,0.0001,20,False,0.05,False
5,20,10,21790,tensor(0.1174),tensor(0.1255),256,0.002,20000,tensor([2.8828]),340.588,nccl,637.8565063476562,1282.6444078528364,634.69482421875,1037.3018986628606,0.02,1e-05,False,27.48850040219704,,30,128,1,0.1,0.0001,20,False,0.05,False
5,20,0,4820,tensor(0.1111),tensor(0.1323),256,0.002,20000,tensor([2.7638]),75.206,nccl,482.5556945800781,1103.3301578097874,499.1858215332031,886.1950776841906,0.02,1e-05,False,32.04341676609451,,30,128,1,0.1,0.0001,20,False,0.05,False
5,20,10,21800,tensor(0.1178),tensor(0.1251),256,0.002,20000,tensor([2.8828]),340.74,nccl,637.3651123046875,1611.083675037731,633.8004150390625,1192.6590718851462,0.02,1e-05,False,27.454805253968605,,30,128,1,0.1,0.0001,20,False,0.05,False
5,20,0,4830,tensor(0.1093),tensor(0.1161),256,0.002,20000,tensor([2.7638]),75.361,nccl,534.049072265625,1007.7537881602411,509.556884765625,957.1528175755551,0.02,1e-05,False,32.07145563320598,,30,128,1,0.1,0.0001,20,False,0.05,False
5,20,10,21810,tensor(0.1188),tensor(0.1318),256,0.002,20000,tensor([2.8828]),340.898,nccl,631.1897583007812,1078.7291711171467,634.1156005859375,1244.5690938313803,0.02,1e-05,False,27.463977961751127,,30,128,1,0.1,0.0001,20,False,0.05,False
5,20,0,4840,tensor(0.1110),tensor(0.1208),256,0.002,20000,tensor([2.7638]),75.516,nccl,485.1154479980469,915.2903529575893,487.22125244140625,837.3689152644231,0.02,1e-05,False,31.984232007282987,,30,128,1,0.1,0.0001,20,False,0.05,False
5,20,10,21820,tensor(0.1179),tensor(0.1280),256,0.002,20000,tensor([2.8828]),341.053,nccl,628.4388427734375,1060.2976363452512,628.0699462890625,956.3616270407653,0.02,1e-05,False,27.467269575527553,,30,128,1,0.1,0.0001,20,False,0.05,False
5,20,0,4850,tensor(0.1103),tensor(0.1173),256,0.002,20000,tensor([2.7638]),75.67,nccl,481.1087646484375,813.168041229248,484.65875244140625,1228.6732213637408,0.02,1e-05,False,31.912026655050298,,30,128,1,0.1,0.0001,20,False,0.05,False
5,20,0,4860,tensor(0.1103),tensor(0.1256),256,0.002,20000,tensor([2.7638]),75.822,nccl,514.2396240234375,968.707738775956,524.413818359375,1011.7617647765113,0.02,1e-05,False,32.001718292895994,,30,128,1,0.1,0.0001,20,False,0.05,False
5,20,10,21830,tensor(0.1149),tensor(0.1331),256,0.002,20000,tensor([2.8828]),341.212,nccl,622.1215209960938,924.7952661132813,620.5609130859375,960.7636725765535,0.02,1e-05,False,27.438622297439046,,30,128,1,0.1,0.0001,20,False,0.05,False
5,20,0,4870,tensor(0.1131),tensor(0.1308),256,0.002,20000,tensor([2.7638]),75.98,nccl,465.915771484375,1061.8857983004661,485.3590087890625,1005.1390014648438,0.02,1e-05,False,31.99687428864796,,30,128,1,0.1,0.0001,20,False,0.05,False
alse
5,20,0,4880,tensor(0.1097),tensor(0.1291),256,0.002,20000,tensor([2.7638]),76.137,nccl,487.6224670410156,1063.3269535945012,494.298828125,916.1875273052015,0.02,1e-05,False,31.988142018123764,,30,128,1,0.1,0.0001,20,False,0.05,False
5,20,10,21850,tensor(0.1162),tensor(0.1292),256,0.002,20000,tensor([2.8828]),341.528,nccl,622.61376953125,971.6823019212292,615.5239868164062,933.5601828438895,0.02,1e-05,False,27.416229454226173,,30,128,1,0.1,0.0001,20,False,0.05,False
5,20,0,4890,tensor(0.1093),tensor(0.1249),256,0.002,20000,tensor([2.7638]),76.291,nccl,490.24713134765625,1157.0289164951869,488.248291015625,1076.3727722167969,0.02,1e-05,False,32.22349059997369,,30,128,1,0.1,0.0001,20,False,0.05,False
5,20,10,21860,tensor(0.1156),tensor(0.1259),256,0.002,20000,tensor([2.8828]),341.685,nccl,625.0263061523438,1227.816885283499,623.4732055664062,1122.8003958129882,0.02,1e-05,False,27.42813802906475,,30,128,1,0.1,0.0001,20,False,0.05,False
5,20,0,4900,tensor(0.1104),tensor(0.1193),256,0.002,20000,tensor([2.7638]),76.445,nccl,479.6460266113281,1079.297056759105,494.0640869140625,1075.0036396227385,0.02,1e-05,False,32.23886137352018,,30,128,1,0.1,0.0001,20,False,0.05,False
5,20,10,21870,tensor(0.1163),tensor(0.1273),256,0.002,20000,tensor([2.8828]),341.845,nccl,617.2398071289062,1182.026949564616,613.2320556640625,1078.8404473198784,0.02,1e-05,False,27.40655621136484,,30,128,1,0.1,0.0001,20,False,0.05,False
5,20,0,4910,tensor(0.1103),tensor(0.1243),256,0.002,20000,tensor([2.7638]),76.601,nccl,493.1217346191406,998.7754657079303,509.466552734375,1069.0090752963363,0.02,1e-05,False,32.05716667460903,,30,128,1,0.1,0.0001,20,False,0.05,False
5,20,10,21880,tensor(0.1161),tensor(0.1207),256,0.002,20000,tensor([2.8828]),341.999,nccl,637.84326171875,905.10799436216,632.9683227539062,986.7831638042743,0.02,1e-05,False,27.38655725891977,,30,128,1,0.1,0.0001,20,False,0.05,False
5,20,0,4920,tensor(0.1082),tensor(0.1142),256,0.002,20000,tensor([2.7638]),76.758,nccl,476.14947509765625,874.069690813337,488.9283142089844,946.2634432517876,0.02,1e-05,False,32.077683173237006,,30,128,1,0.1,0.0001,20,False,0.05,False
5,20,10,21890,tensor(0.1177),tensor(0.1290),256,0.002,20000,tensor([2.8828]),342.158,nccl,623.514892578125,1068.7442162357158,621.2305908203125,986.8285243822181,0.02,1e-05,False,27.35694471627719,,30,128,1,0.1,0.0001,20,False,0.05,False
5,20,0,4930,tensor(0.1104),tensor(0.1213),256,0.002,20000,tensor([2.7638]),76.915,nccl,530.1873779296875,1014.5676773918999,547.1840209960938,1324.880357311618,0.02,1e-05,False,32.2412281984184,,30,128,1,0.1,0.0001,20,False,0.05,False
5,20,10,21900,tensor(0.1150),tensor(0.1190),256,0.002,20000,tensor([2.8828]),342.317,nccl,639.9567260742188,820.7429188695447,637.328369140625,988.0812860107421,0.02,1e-05,False,27.348700152900616,,30,128,1,0.1,0.0001,20,False,0.05,False
5,20,0,4940,tensor(0.1093),tensor(0.1250),256,0.002,20000,tensor([2.7638]),77.073,nccl,486.9975280761719,821.6609546292212,502.7034912109375,1073.5716433317764,0.02,1e-05,False,32.44525974068637,,30,128,1,0.1,0.0001,20,False,0.05,False
5,20,10,21910,tensor(0.1128),tensor(0.1238),256,0.002,20000,tensor([2.8828]),342.473,nccl,642.0241088867188,1356.8832232666016,639.8983764648438,988.6680443805197,0.02,1e-05,False,27.31744612579316,,30,128,1,0.1,0.0001,20,False,0.05,False
5,20,0,4950,tensor(0.1106),tensor(0.1258),256,0.002,20000,tensor([2.7638]),77.229,nccl,510.8277893066406,1008.1344804030198,520.0625610351562,1224.382529234275,0.02,1e-05,False,32.37194130715776,,30,128,1,0.1,0.0001,20,False,0.05,False
5,20,10,21920,tensor(0.1141),tensor(0.1216),256,0.002,20000,tensor([2.8828]),342.629,nccl,639.7979125976562,889.8132675170898,637.5458984375,1118.8441448676876,0.02,1e-05,False,27.292614209392372,,30,128,1,0.1,0.0001,20,False,0.05,False
5,20,0,4960,tensor(0.1110),tensor(0.1308),256,0.002,20000,tensor([2.7638]),77.386,nccl,515.0263671875,1194.9576513671875,510.3269348144531,898.8789016723633,0.02,1e-05,False,32.50733590073329,,30,128,1,0.1,0.0001,20,False,0.05,False
5,20,10,21930,tensor(0.1155),tensor(0.1193),256,0.002,20000,tensor([2.8828]),342.784,nccl,636.2485961914062,1180.7753403186798,626.680419921875,1032.3096583166787,0.02,1e-05,False,27.26681043540854,,30,128,1,0.1,0.0001,20,False,0.05,False
5,20,0,4970,tensor(0.1104),tensor(0.1319),256,0.002,20000,tensor([2.7638]),77.544,nccl,522.3221435546875,1195.6931844858022,522.3076782226562,1000.0077806555706,0.02,1e-05,False,32.465622953463544,,30,128,1,0.1,0.0001,20,False,0.05,False
5,20,10,21940,tensor(0.1134),tensor(0.1255),256,0.002,20000,tensor([2.8828]),342.943,nccl,642.3535766601562,1147.0964970444188,640.0076904296875,1147.033038080955,0.02,1e-05,False,27.259257972490374,,30,128,1,0.1,0.0001,20,False,0.05,False
5,20,0,4980,tensor(0.1093),tensor(0.1210),256,0.002,20000,tensor([2.7638]),77.7,nccl,498.56890869140625,1102.8031984965007,496.08953857421875,827.0352831388775,0.02,1e-05,False,32.53103085093503,,30,128,1,0.1,0.0001,20,False,0.05,False
5,20,10,21950,tensor(0.1150),tensor(0.1223),256,0.002,20000,tensor([2.8828]),343.103,nccl,629.9712524414062,987.8224210067534,636.1211547851562,1175.7141176111559,0.02,1e-05,False,27.189918375763323,,30,128,1,0.1,0.0001,20,False,0.05,False
5,20,0,4990,tensor(0.1116),tensor(0.1183),256,0.002,20000,tensor([2.7638]),77.853,nccl,502.1803283691406,1082.760689662053,508.2572021484375,907.2893188476562,0.02,1e-05,False,32.64853355812204,,30,128,1,0.1,0.0001,20,False,0.05,False
5,20,10,21960,tensor(0.1162),tensor(0.1269),256,0.002,20000,tensor([2.8828]),343.26,nccl,655.9490966796875,1438.7506893382354,643.5037231445312,874.026396960747,0.02,1e-05,False,27.147485159043065,,30,128,1,0.1,0.0001,20,False,0.05,False
5,20,0,5000,tensor(0.1107),tensor(0.1258),256,0.002,20000,tensor([2.7638]),78.01,nccl,480.6598205566406,1143.8295343238187,501.995849609375,931.0316143798829,0.02,1e-05,False,32.75309162839869,,30,128,1,0.1,0.0001,20,False,0.05,False
5,20,10,21970,tensor(0.1132),tensor(0.1128),256,0.002,20000,tensor([2.8828]),343.415,nccl,644.5146484375,1305.358263380984,637.9047241210938,1329.0012981708232,0.02,1e-05,False,27.105611339827828,,30,128,1,0.1,0.0001,20,False,0.05,False
